inicio,fim,conc_silica,conc_fe,param_dosagem_amido,dosagem_amina_conc_magnetica,ph_flotacao_linha01,ph_flotacao_linha02,densidade_alimentacao_flotacao,nivel_celula_li640101,TO_LI6401_02,nivel_celula_li640201,nivel_celula_li640202,nivel_celula_li641101,nivel_celula_li641102,nivel_celula_li641201,nivel_celula_li641202,nivel_celula_li642101,nivel_celula_li642201,nivel_celula_li643101,nivel_celula_li643201,vazao_alimentacao_flotacao,operacao,cluster,inicio_dt,fim_dt
2024-04-23 08:40:00.001,,1.54,65.26,492.38,136.89,9.5,9.15,1.5,375.7,408.58,326.19,337.96,402.72,349.59,374.66,335.14,359.98,398.15,335.44,310.24,1052.9,True,0,,
2024-04-23 09:00:00.001,,1.11,65.19,492.38,136.58,9.46,9.14,1.56,370.42,408.06,347.91,350.67,403.86,350.44,356.52,339.49,368.28,357.07,356.2,291.37,1047.48,True,0,,
2024-04-23 09:20:00.001,,1.11,65.19,492.38,136.19,9.45,9.12,1.58,369.06,407.55,348.56,349.17,401.23,350.03,374.59,338.11,350.74,354.47,358.98,301.05,1110.21,True,0,,
2024-04-23 09:40:00.001,,1.11,65.19,492.38,135.78,9.49,9.15,1.62,369.69,405.93,348.53,348.18,402.67,349.95,318.61,334.17,351.09,350.84,360.02,297.6,1088.04,True,0,,
2024-04-23 10:00:00.001,,1.11,65.19,492.73,135.48,9.5,9.19,1.63,369.06,366.51,347.02,346.12,406.38,349.74,331.96,322.71,353.39,335.44,360.45,293.95,997.89,True,0,,
2024-04-23 10:20:00.001,,1.11,65.19,494.41,135.47,9.53,9.24,1.62,370.02,370.34,356.65,338.3,405.47,349.86,340.79,262.11,362.66,336.97,360.86,297.28,938.26,True,0,,
2024-04-23 10:40:00.001,,1.11,65.19,496.22,135.47,9.54,9.2,1.59,371.59,381.23,349.95,349.36,408.56,349.54,348.36,336.84,361.39,357.77,359.33,305.49,1015.17,True,0,,
2024-04-23 11:00:00.001,,1.63,65.14,497.67,135.47,9.52,9.19,1.54,371.33,401.79,351.28,354.47,407.71,349.95,348.97,344.91,368.23,360.91,360.62,309.27,1021.86,True,0,,
2024-04-23 11:20:00.001,,1.63,65.14,497.79,135.47,9.5,9.16,1.51,369.38,407.3,345.38,345.47,403.66,349.46,344.61,341.63,353.84,374.42,358.55,307.48,1002.85,True,0,,
2024-04-23 11:40:00.001,,1.63,65.14,497.79,135.79,9.51,9.16,1.52,371.27,403.73,351.66,352.67,405.33,349.65,360.95,331.7,366.55,351.69,361.28,304.79,1021.28,True,0,,
2024-04-23 12:00:00.001,,1.63,65.14,497.79,137.06,9.51,9.16,1.49,371.09,406.85,353.77,349.85,405.12,349.46,377.25,350.95,363.44,371.88,358.97,305.18,1023.03,True,0,,
2024-04-23 12:20:00.001,,1.63,65.14,497.79,138.36,9.46,9.11,1.49,371.08,407.12,351.47,354.39,404.59,349.84,390.98,341.65,374.76,392.7,362.24,319.49,1094.15,True,0,,
2024-04-23 12:40:00.001,,1.63,65.14,497.79,138.79,9.56,9.16,1.39,371.67,407.4,356.67,353.91,403.82,349.26,400.17,340.61,382.18,408.41,363.18,339.7,1170.57,True,0,,
2024-04-23 13:00:00.001,,1.12,64.85,497.79,138.79,9.55,9.18,1.38,367.97,407.67,342.83,343.55,405.4,349.58,381.85,342.75,383.51,407.01,355.9,288.21,1146.55,True,0,,
2024-04-23 13:20:00.001,,1.12,64.85,497.79,138.79,9.54,9.22,1.38,369.15,405.48,348.04,348.23,407.35,349.52,354.72,339.71,337.03,389.62,358.71,359.13,1046.01,True,0,,
2024-04-23 13:40:00.001,,1.12,64.85,497.79,138.79,9.5,9.18,1.43,370.24,395.41,351.09,353.7,407.85,349.49,334.36,338.82,354.57,329.73,362.54,295.74,968.66,True,0,,
2024-04-23 14:00:00.001,,1.12,64.85,497.79,138.77,9.46,9.12,1.45,370.04,406.66,351.31,351.3,408.1,350.63,366.26,343.74,368.82,371.38,359.14,302.3,1036.79,True,0,,
2024-04-23 14:20:00.001,,1.12,64.85,497.84,138.02,9.48,9.12,1.44,369.72,408.1,351.13,351.81,407.31,350.19,382.59,340.56,368.77,395.87,361.25,328.93,1058.15,True,0,,
2024-04-23 14:40:00.001,,1.12,64.85,498.11,136.87,9.54,9.19,1.42,368.87,403.44,347.51,345.7,408.0,349.45,337.2,329.62,342.97,363.52,358.05,352.79,942.61,True,0,,
2024-04-23 15:00:00.001,,1.2,65.28,498.41,135.97,9.47,9.11,1.44,370.37,406.65,349.13,348.59,409.03,349.57,357.93,346.9,365.88,336.46,357.8,324.34,987.36,True,0,,
2024-04-23 15:20:00.001,,1.2,65.28,498.76,135.91,9.45,9.16,1.47,368.53,383.7,349.05,345.85,408.05,349.29,318.79,328.39,347.02,346.87,358.92,308.21,901.98,True,0,,
2024-04-23 15:40:00.001,,1.2,65.28,499.15,135.92,9.51,9.19,1.49,371.11,369.3,344.63,349.34,408.28,349.53,338.13,331.81,358.25,357.54,357.72,318.73,883.14,True,0,,
2024-04-23 16:00:00.001,,1.2,65.28,499.47,136.81,9.5,9.18,1.47,368.74,376.67,351.35,348.65,407.24,349.44,354.04,353.81,363.55,355.62,360.02,305.11,829.95,True,0,,
2024-04-23 16:20:00.001,,1.2,65.28,499.5,138.19,9.4,9.07,1.59,372.84,380.94,351.14,336.43,406.5,350.15,342.63,315.37,360.59,356.21,359.63,303.92,714.39,True,0,,
2024-04-23 16:40:00.001,,1.2,65.28,499.5,139.29,9.44,9.14,1.61,365.47,376.96,327.71,344.6,404.02,348.94,327.49,328.67,348.45,337.4,355.46,350.16,812.6,True,0,,
2024-04-23 17:00:00.001,,2.65,64.27,499.5,139.37,9.47,9.18,1.65,373.58,379.82,331.75,352.93,407.25,350.01,349.02,343.08,371.22,367.05,362.7,352.26,847.95,True,0,,
2024-04-23 17:20:00.001,,2.65,64.27,499.5,139.39,9.48,9.22,1.66,368.78,397.2,343.55,346.19,409.1,349.49,333.99,334.97,353.17,357.24,356.62,350.15,999.46,True,0,,
2024-04-23 17:40:00.001,,2.65,64.27,499.07,140.46,9.49,9.21,1.66,372.66,400.7,363.34,351.19,408.46,350.24,346.38,348.37,368.74,356.2,360.81,340.54,1066.99,True,0,,
2024-04-23 18:00:00.001,,2.65,64.27,496.5,142.24,9.53,9.26,1.65,366.8,367.11,296.88,316.98,406.44,350.21,327.83,271.19,319.04,326.27,352.75,324.92,851.81,True,0,,
2024-04-23 18:20:00.001,,2.65,64.27,493.65,148.75,9.49,9.25,1.65,369.77,369.42,289.49,308.95,406.82,349.71,343.59,222.75,344.24,367.06,364.0,341.8,800.94,True,0,,
2024-04-23 18:40:00.001,,2.65,64.27,492.33,157.63,9.51,9.27,1.67,369.94,369.07,288.43,311.47,404.8,349.19,335.96,264.51,356.41,341.62,359.3,336.52,783.54,True,0,,
2024-04-23 19:00:00.001,,1.49,64.65,492.33,159.66,9.52,9.29,1.66,370.42,370.07,285.2,301.62,406.3,349.68,339.67,266.58,360.7,345.78,359.57,336.04,774.64,True,0,,
2024-04-23 19:20:00.001,,1.49,64.65,492.33,159.66,9.53,9.3,1.66,369.88,369.9,284.53,305.64,403.54,349.1,340.12,269.87,360.51,347.83,359.93,329.2,747.48,True,0,,
2024-04-23 19:40:00.001,,1.49,64.65,492.33,158.94,9.49,9.25,1.66,369.19,370.45,303.82,337.4,407.27,349.42,340.92,277.79,362.87,361.72,360.02,324.73,761.95,True,0,,
2024-04-23 20:00:00.001,,1.49,64.65,492.33,156.91,9.49,9.26,1.65,372.14,363.56,314.51,346.09,406.07,350.1,339.65,295.33,355.43,351.59,359.25,328.14,776.92,True,0,,
2024-04-23 20:20:00.001,,1.49,64.65,492.27,154.94,9.51,9.28,1.65,367.27,377.33,333.57,349.24,404.37,350.08,306.96,167.49,366.39,351.12,360.46,330.22,809.65,True,0,,
2024-04-23 20:40:00.001,,1.49,64.65,492.16,153.72,9.48,9.24,1.67,370.87,371.82,351.64,355.63,409.96,349.48,279.66,0.0,355.28,396.7,357.87,348.51,875.07,True,0,,
2024-04-23 21:00:00.001,,1.2,64.81,492.06,152.7,9.51,9.28,1.68,369.26,369.21,335.79,343.57,409.37,351.09,357.7,103.29,334.99,305.73,361.82,298.33,837.88,True,0,,
2024-04-23 21:20:00.001,,1.2,64.81,492.05,150.42,9.49,9.25,1.67,369.32,371.92,356.63,348.45,407.93,349.53,351.02,292.14,352.21,349.98,359.94,280.41,887.67,True,0,,
2024-04-23 21:40:00.001,,1.2,64.81,492.05,146.13,9.52,9.28,1.66,370.58,370.85,346.71,351.97,407.38,350.5,332.06,279.95,337.86,345.24,358.84,273.59,834.81,True,0,,
2024-04-23 22:00:00.001,,1.2,64.81,493.37,141.82,9.48,9.24,1.66,368.9,375.12,362.86,350.69,409.34,350.09,344.58,335.07,363.0,352.74,361.42,270.28,860.96,True,0,,
2024-04-23 22:20:00.001,,1.2,64.81,495.99,139.38,9.49,9.26,1.66,371.44,367.38,351.17,352.59,408.64,349.87,347.32,342.28,351.19,350.32,359.25,272.99,854.68,True,0,,
2024-04-23 22:40:00.001,,1.2,64.81,498.3,139.38,9.49,9.24,1.64,367.6,371.2,326.04,309.41,405.5,350.48,318.67,290.48,324.69,342.22,348.8,281.4,826.22,True,0,,
2024-04-23 23:00:00.001,,1.22,64.62,498.66,139.39,9.5,9.29,1.66,370.04,372.09,284.17,253.69,394.18,349.71,336.07,0.21,142.61,206.42,307.15,234.31,643.97,True,0,,
2024-04-23 23:20:00.001,,1.22,64.62,498.67,139.57,9.5,9.25,1.64,369.19,371.99,343.87,254.23,406.26,349.28,344.98,7.03,143.09,166.39,372.75,151.54,674.53,True,0,,
2024-04-23 23:40:00.001,,1.22,64.62,498.67,139.78,9.5,9.24,1.65,371.93,369.7,347.04,255.2,404.7,349.42,360.55,60.72,146.78,157.72,341.84,114.12,645.9,True,0,,
2024-04-24 00:00:00.001,,1.22,64.62,498.67,140.01,9.52,9.27,1.64,368.54,366.94,316.2,183.07,405.46,350.47,406.81,284.43,151.43,162.41,358.59,113.39,625.04,True,0,,
2024-04-24 00:20:00.001,,1.22,64.62,498.67,140.28,9.51,9.3,1.65,370.92,368.68,272.01,144.41,402.58,349.8,318.3,311.44,159.77,186.55,359.71,138.93,625.65,True,0,,
2024-04-24 00:40:00.001,,1.22,64.62,498.67,140.52,9.53,9.33,1.65,369.65,366.54,258.97,141.26,398.95,350.01,337.29,207.91,167.89,244.56,357.96,177.32,608.65,True,0,,
2024-04-24 01:00:00.001,,1.36,64.93,498.67,140.57,9.51,9.31,1.64,369.95,374.22,266.1,161.02,402.44,350.09,340.49,175.41,175.47,304.58,347.24,208.37,612.87,True,0,,
2024-04-24 01:20:00.001,,1.36,64.93,498.67,140.57,9.53,9.36,1.65,369.88,366.97,254.04,175.71,376.67,348.87,339.24,206.21,168.22,312.78,343.85,221.6,530.26,True,0,,
2024-04-24 01:40:00.001,,1.36,64.93,498.67,140.68,9.51,9.33,1.65,370.5,370.52,238.47,179.59,355.55,350.35,341.02,315.35,170.19,323.81,338.97,240.29,510.87,True,0,,
2024-04-24 02:00:00.001,,1.36,64.93,498.67,140.94,9.49,9.31,1.64,372.82,377.98,246.36,169.28,384.07,350.15,340.89,331.68,177.53,310.42,347.88,245.72,578.92,True,0,,
2024-04-24 02:20:00.001,,1.36,64.93,498.67,141.2,9.47,9.23,1.65,368.29,373.48,356.93,271.06,408.43,349.64,343.48,343.33,293.68,366.23,356.56,263.71,779.19,True,0,,
2024-04-24 02:40:00.001,,1.36,64.93,498.67,141.25,9.5,9.27,1.65,369.28,368.67,348.79,340.21,406.31,349.08,318.3,139.89,294.36,363.96,355.49,309.49,748.97,True,0,,
2024-04-24 03:00:00.001,,1.94,64.27,498.71,141.25,9.49,9.25,1.65,369.9,367.25,356.04,348.88,407.67,350.43,357.87,310.05,283.79,351.01,360.39,307.54,802.77,True,0,,
2024-04-24 03:20:00.001,,1.94,64.27,498.99,140.62,9.52,9.31,1.65,369.93,369.73,348.86,333.25,405.63,349.89,323.68,251.05,290.19,352.92,330.98,300.35,813.18,True,0,,
2024-04-24 03:40:00.001,,1.94,64.27,499.34,138.97,9.5,9.31,1.65,370.61,370.37,351.24,347.41,406.49,349.45,348.59,345.74,319.97,356.73,362.36,287.27,872.99,True,0,,
2024-04-24 04:00:00.001,,1.94,64.27,499.54,137.62,9.51,9.28,1.65,368.72,370.07,351.74,352.3,408.27,349.67,341.7,333.67,334.42,353.75,380.18,248.12,902.77,True,0,,
2024-04-24 04:20:00.001,,1.94,64.27,499.54,140.15,9.52,9.29,1.64,370.3,369.45,345.28,333.5,404.04,349.98,268.77,327.5,326.36,358.66,370.46,238.7,872.06,True,0,,
2024-04-24 04:40:00.001,,1.94,64.27,499.54,143.82,9.47,9.2,1.64,370.97,370.28,346.54,353.01,403.22,350.3,374.59,214.28,325.08,348.75,385.91,219.57,846.0,True,0,,
2024-04-24 05:00:00.001,,1.08,65.09,499.54,147.05,9.48,9.24,1.65,368.37,369.58,343.01,337.23,403.3,349.33,333.06,321.0,329.54,330.54,398.62,212.58,848.87,True,0,,
2024-04-24 05:20:00.001,,1.08,65.09,499.54,146.31,9.51,9.28,1.65,371.28,370.41,326.01,314.07,403.9,350.4,330.01,282.5,295.91,354.87,375.55,277.37,771.17,True,0,,
2024-04-24 05:40:00.001,,1.08,65.09,499.21,144.64,9.51,9.27,1.64,369.76,368.72,343.77,339.27,404.03,350.19,340.63,305.34,291.6,349.32,385.28,287.92,789.79,True,0,,
2024-04-24 06:00:00.001,,1.08,65.09,498.37,142.84,9.51,9.28,1.64,368.94,370.72,350.94,351.66,403.17,349.92,339.97,326.26,289.13,348.81,382.51,286.72,765.21,True,0,,
2024-04-24 06:20:00.001,,1.08,65.09,497.58,139.91,9.51,9.28,1.63,370.13,370.33,354.98,351.59,403.96,349.25,354.12,343.18,292.63,351.77,387.45,288.47,783.54,True,0,,
2024-04-24 06:40:00.001,,1.08,65.09,497.26,136.71,9.52,9.3,1.62,370.06,371.94,346.44,348.77,403.68,350.42,326.8,318.92,295.75,347.63,383.65,286.34,769.8,True,0,,
2024-04-24 07:00:00.001,,0.92,65.6,497.07,135.0,9.57,9.33,1.61,369.04,368.06,351.44,347.63,403.15,349.97,345.69,338.09,309.32,355.57,395.27,288.18,800.72,True,0,,
2024-04-24 07:20:00.001,,0.92,65.6,496.95,135.0,9.55,9.3,1.6,371.26,369.89,340.74,338.33,403.05,349.76,331.33,260.74,293.23,354.07,374.06,271.47,760.99,True,0,,
2024-04-24 07:40:00.001,,0.92,65.6,496.95,135.0,9.49,9.25,1.6,370.6,369.68,352.85,350.47,406.03,349.68,352.31,284.11,309.66,347.41,388.28,266.56,816.45,True,0,,
2024-04-24 08:00:00.001,,0.92,65.6,496.95,135.0,9.5,9.27,1.59,369.12,370.16,346.6,349.9,404.72,349.99,328.53,215.6,316.35,349.28,391.7,270.77,806.44,True,0,,
2024-04-24 08:20:00.001,,0.92,65.6,496.95,135.0,9.55,9.33,1.54,370.24,371.15,336.07,347.22,405.4,350.53,338.84,178.28,278.55,338.99,362.83,277.27,728.0,True,0,,
2024-04-24 08:40:00.001,,0.92,65.6,496.95,135.0,9.48,9.23,1.51,371.0,373.86,360.21,355.52,404.58,348.33,362.12,184.9,239.4,342.72,336.7,279.41,737.84,True,0,,
2024-04-24 09:00:00.001,,1.29,64.97,496.95,135.0,9.44,9.19,1.51,371.85,384.39,355.52,350.84,403.52,349.24,403.46,301.32,364.12,367.9,364.78,304.48,845.91,True,0,,
2024-04-24 09:20:00.001,,1.29,64.97,496.95,135.12,9.46,9.22,1.49,369.81,409.88,350.97,347.24,402.61,349.85,377.84,344.77,361.62,346.48,314.98,290.65,947.06,True,0,,
2024-04-24 09:40:00.001,,1.29,64.97,496.99,136.27,9.56,9.33,1.46,368.09,390.28,336.56,342.51,402.64,304.98,316.26,308.06,342.08,349.73,334.63,268.34,872.62,True,0,,
2024-04-24 10:00:00.001,,1.29,64.97,497.61,137.64,9.5,9.26,1.57,371.09,388.83,357.04,342.73,404.32,350.21,350.1,101.97,364.74,381.64,271.04,290.32,985.44,True,0,,
2024-04-24 10:20:00.001,,1.29,64.97,498.41,138.44,9.62,9.4,1.51,371.3,367.83,331.39,351.25,403.9,350.2,316.4,117.23,330.62,348.86,375.97,202.31,817.27,True,0,,
2024-04-24 10:40:00.001,,1.29,64.97,498.97,138.44,9.49,9.26,1.56,368.38,395.96,363.68,349.36,406.09,349.52,354.84,196.17,375.27,369.86,339.6,168.42,888.99,True,0,,
2024-04-24 11:00:00.001,,0.94,65.8,499.08,138.33,9.55,9.32,1.62,368.27,363.64,348.43,329.89,406.35,349.97,324.55,165.29,351.7,404.65,345.86,241.95,877.09,True,0,,
2024-04-24 11:20:00.001,,0.94,65.8,499.18,137.2,9.53,9.3,1.63,369.58,368.2,354.59,350.03,406.5,349.71,340.15,37.14,361.75,410.0,366.2,299.93,906.59,True,0,,
2024-04-24 11:40:00.001,,0.94,65.8,499.2,135.82,9.58,9.4,1.55,373.36,334.46,317.3,254.62,368.87,350.03,326.25,17.04,289.88,409.56,327.75,257.59,693.3,True,0,,
2024-04-24 12:00:00.001,,0.94,65.8,499.2,135.01,9.43,9.19,1.62,368.59,381.22,357.37,323.04,405.32,345.96,346.9,0.01,359.81,409.18,345.44,241.39,820.32,True,0,,
2024-04-24 12:20:00.001,,0.94,65.8,499.2,135.0,9.4,9.18,1.63,369.94,369.87,354.68,350.12,406.76,344.78,339.57,0.03,358.66,407.26,359.8,273.74,930.67,True,0,,
2024-04-24 12:40:00.001,,0.94,65.8,499.2,135.0,9.57,9.38,1.62,370.45,370.87,337.85,338.29,403.99,345.41,338.38,0.04,357.96,373.7,351.18,233.46,835.82,True,0,,
2024-04-24 13:00:00.001,,0.96,66.13,499.2,135.0,9.61,9.41,1.62,368.32,368.18,348.96,342.83,404.15,345.39,340.17,0.05,359.73,359.61,348.23,224.61,843.31,True,0,,
2024-04-24 13:20:00.001,,0.96,66.13,499.2,135.0,9.59,9.41,1.62,370.59,370.86,332.41,336.18,403.64,344.68,338.52,0.06,355.98,342.58,337.83,208.05,785.55,True,0,,
2024-04-24 13:40:00.001,,0.96,66.13,499.2,135.0,9.58,9.38,1.62,368.34,367.3,357.87,351.07,405.93,345.21,342.23,0.07,366.18,348.56,361.55,218.94,826.38,True,0,,
2024-04-24 14:00:00.001,,0.96,66.13,499.2,135.0,9.48,9.29,1.59,368.4,341.49,322.26,322.59,395.45,344.54,335.39,0.09,336.85,358.22,356.79,224.73,727.94,True,0,,
2024-04-24 14:20:00.001,,0.96,66.13,499.2,135.0,9.48,9.29,1.37,375.46,371.95,294.25,304.82,391.5,344.7,343.22,0.19,260.9,328.05,231.32,180.05,657.87,True,0,,
2024-04-24 14:40:00.001,,0.96,66.13,499.11,135.0,9.52,9.35,1.6,365.63,380.82,346.41,347.34,405.31,253.09,345.85,0.0,360.03,359.21,343.28,269.67,802.91,True,0,,
2024-04-24 15:00:00.001,,0.75,66.65,499.03,135.0,9.52,9.33,1.64,372.08,365.14,358.71,348.67,403.91,127.69,347.35,0.0,370.05,396.57,324.58,298.55,999.81,True,0,,
2024-04-24 15:20:00.001,,0.75,66.65,499.04,135.0,9.45,9.24,1.62,370.34,368.64,350.8,348.78,405.89,125.92,324.31,0.0,355.52,406.75,322.22,314.62,1083.32,True,0,,
2024-04-24 15:40:00.001,,0.75,66.65,499.13,135.0,9.41,9.21,1.63,369.04,376.42,352.01,352.72,406.69,125.35,348.89,0.0,359.36,406.18,347.86,317.75,1167.42,True,0,,
2024-04-24 16:00:00.001,,0.75,66.65,499.2,135.0,9.55,9.36,1.62,369.95,363.3,344.88,348.67,403.58,123.66,342.01,0.0,334.23,405.06,360.6,296.69,1078.47,True,0,,
2024-04-24 16:20:00.001,,0.75,66.65,499.2,135.0,9.63,9.45,1.62,369.85,368.75,349.21,350.24,400.97,127.7,335.5,0.0,301.78,402.02,357.39,267.83,1020.21,True,0,,
2024-04-24 16:40:00.001,,0.75,66.65,499.2,135.0,9.53,9.34,1.62,369.8,369.95,349.43,350.61,400.36,130.78,338.33,0.0,297.19,407.69,355.17,263.04,1033.1,True,0,,
2024-04-24 17:00:00.001,,0.91,66.31,499.2,135.0,9.45,9.26,1.62,370.71,370.11,345.43,347.57,387.88,122.4,339.99,0.0,296.99,396.31,348.19,232.99,1014.01,True,0,,
2024-04-24 17:20:00.001,,0.91,66.31,499.2,135.0,9.4,9.22,1.62,368.98,369.92,353.17,352.82,398.12,128.17,344.54,0.0,296.1,389.84,341.41,220.71,1002.06,True,0,,
2024-04-24 17:40:00.001,,0.91,66.31,499.14,135.0,9.52,9.34,1.62,370.06,369.97,351.56,349.68,404.82,128.96,337.07,0.0,300.49,397.35,352.64,221.75,1002.35,True,0,,
2024-04-24 18:00:00.001,,0.91,66.31,498.93,135.0,9.5,9.32,1.6,364.03,358.24,335.3,341.1,348.86,128.19,334.56,0.0,271.78,395.42,320.0,221.46,883.1,True,0,,
2024-04-24 18:20:00.001,,0.91,66.31,498.72,135.0,9.32,9.18,1.62,376.71,324.87,292.89,327.62,243.35,125.79,343.75,0.0,228.01,336.83,227.1,182.25,655.41,True,0,,
2024-04-24 18:40:00.001,,0.91,66.31,498.81,135.0,9.55,9.44,1.63,370.31,366.75,321.32,330.29,378.59,126.26,338.24,0.0,257.33,339.79,268.94,172.72,690.85,True,0,,
2024-04-24 19:00:00.001,,1.29,67.35,499.03,135.0,9.38,9.21,1.67,368.72,373.87,342.18,316.1,405.25,120.37,340.65,0.0,269.32,358.61,290.23,173.59,771.85,True,0,,
2024-04-24 19:20:00.001,,1.29,67.35,499.19,135.0,9.32,9.13,1.67,370.49,370.72,362.58,348.75,393.17,120.43,340.18,0.0,315.55,360.11,305.59,204.5,922.78,True,0,,
2024-04-24 19:40:00.001,,1.29,67.35,499.2,135.0,9.44,9.25,1.65,368.72,368.93,342.51,345.15,404.99,122.07,336.8,0.0,306.86,333.52,312.69,257.07,963.83,True,0,,
2024-04-24 20:00:00.001,,1.29,67.35,499.2,135.0,9.53,9.44,1.64,358.37,215.94,225.56,237.39,205.67,119.89,299.16,0.0,202.18,265.05,204.94,258.52,563.57,True,0,,
2024-04-24 20:20:00.001,,1.29,67.35,499.2,135.0,9.58,9.67,1.42,364.42,202.62,206.88,382.54,161.28,115.34,287.39,0.0,167.42,211.86,111.45,179.66,493.87,True,-1,,
2024-04-24 20:40:00.001,,1.29,67.35,499.2,135.0,9.47,9.29,1.19,343.44,262.69,87.81,202.58,207.17,121.85,110.68,0.0,144.55,145.39,63.94,121.15,185.37,False,-1,,
2024-04-24 21:00:00.001,,0.95,66.24,499.2,135.0,9.1,8.64,1.17,353.37,199.35,84.9,1.35,166.9,124.53,8.26,0.0,118.55,92.35,58.45,21.76,536.37,True,1,,
2024-04-24 21:20:00.001,,0.95,66.24,499.2,135.3,9.33,9.15,1.36,375.42,376.32,374.25,254.16,312.66,278.26,199.32,5.85,344.98,259.0,206.97,99.33,785.76,True,0,,
2024-04-24 21:40:00.001,,0.95,66.24,499.2,136.26,9.32,9.17,1.48,364.17,396.23,333.18,325.02,407.33,345.18,381.11,344.55,372.31,398.31,265.49,188.13,1055.68,True,0,,
2024-04-24 22:00:00.001,,0.95,66.24,499.19,137.18,8.89,8.61,1.54,369.19,300.74,210.23,234.43,347.25,344.88,303.53,46.64,152.44,206.67,303.74,361.65,506.36,True,0,,
2024-04-24 22:20:00.001,,0.95,66.24,499.16,136.87,9.24,9.23,1.64,364.86,349.67,213.33,284.61,376.54,344.02,339.49,0.52,157.7,281.85,337.46,337.14,624.77,True,0,,
2024-04-24 22:40:00.001,,0.95,66.24,499.09,136.09,9.53,9.47,1.65,363.62,283.61,219.11,378.31,331.67,350.23,208.18,5.28,203.51,352.6,312.02,300.9,673.32,True,0,,
2024-04-24 23:00:00.001,,0.95,66.24,497.91,135.52,9.59,9.54,1.63,359.97,265.46,206.23,374.52,301.39,348.76,106.9,0.0,203.58,366.97,292.4,293.86,603.56,True,0,,
2024-04-24 23:20:00.001,,0.95,66.24,496.12,135.5,9.54,9.45,1.59,364.5,329.87,234.42,389.48,360.7,349.71,184.71,0.0,198.75,363.29,209.56,299.13,680.11,True,0,,
2024-04-24 23:40:00.001,,0.95,66.24,494.71,135.5,9.5,9.36,1.66,356.99,374.61,305.43,353.22,409.66,349.04,351.99,0.0,224.51,352.45,218.61,254.15,727.8,True,0,,
2024-04-25 00:00:00.001,,0.95,66.24,494.6,135.5,9.53,9.36,1.65,359.51,360.59,361.25,354.9,409.85,350.0,350.96,22.07,297.2,361.06,298.14,262.73,858.03,True,0,,
2024-04-25 00:20:00.001,,0.95,66.24,494.6,135.5,9.51,9.35,1.65,360.26,359.57,362.6,359.19,408.71,349.4,347.95,51.24,318.74,350.15,327.21,280.21,908.55,True,0,,
2024-04-25 00:40:00.001,,0.95,66.24,494.6,135.5,9.49,9.31,1.65,359.78,363.3,363.54,361.74,408.0,350.03,356.73,64.7,343.6,347.6,332.73,292.98,936.47,True,0,,
2024-04-25 01:00:00.001,,2.19,63.07,494.6,135.5,9.49,9.31,1.64,359.1,359.47,356.32,356.71,406.62,350.05,345.98,135.8,363.05,345.88,338.99,300.95,952.92,True,0,,
2024-04-25 01:20:00.001,,2.19,63.07,494.6,135.5,9.55,9.37,1.64,360.23,346.52,320.05,336.63,398.43,348.46,346.18,91.6,327.87,344.69,315.29,295.36,822.49,True,0,,
2024-04-25 01:40:00.001,,2.19,63.07,494.6,146.1,9.49,9.34,1.64,346.47,351.02,266.99,340.47,405.49,339.43,340.49,0.47,221.24,333.07,224.52,294.65,707.41,True,0,,
2024-04-25 02:00:00.001,,2.19,63.07,494.6,150.0,9.47,9.34,1.65,349.49,355.32,254.69,343.18,404.9,339.59,338.36,5.4,199.52,364.54,203.6,267.99,692.53,True,0,,
2024-04-25 02:20:00.001,,2.19,63.07,494.6,162.16,9.64,9.54,1.55,353.29,317.32,261.84,345.98,379.88,339.82,347.58,7.84,221.87,353.84,199.3,250.98,659.0,True,0,,
2024-04-25 02:40:00.001,,2.19,63.07,494.6,165.0,9.51,9.36,1.57,349.16,361.34,323.19,349.11,408.38,339.67,341.45,170.63,294.58,354.25,317.52,288.75,773.42,True,0,,
2024-04-25 03:00:00.001,,1.42,64.19,494.6,165.0,9.47,9.32,1.59,347.73,345.7,353.05,349.36,408.28,339.52,350.2,296.73,344.83,339.14,303.73,309.18,727.88,True,0,,
2024-04-25 03:20:00.001,,1.42,64.19,494.6,165.0,9.52,9.41,1.55,352.5,349.98,290.39,338.75,404.7,339.75,315.81,142.81,207.96,320.25,189.11,295.51,518.45,True,0,,
2024-04-25 03:40:00.001,,1.42,64.19,494.61,165.0,9.58,9.44,1.31,365.0,391.49,348.5,377.8,405.65,340.06,296.27,4.36,266.44,335.91,222.48,270.52,617.47,True,0,,
2024-04-25 04:00:00.001,,1.42,64.19,495.29,164.36,9.51,9.35,1.2,354.55,403.25,325.86,385.99,407.43,339.72,113.3,3.69,346.4,385.89,348.6,332.81,471.21,True,0,,
2024-04-25 04:20:00.001,,1.42,64.19,496.46,162.33,9.13,8.84,1.16,329.0,251.88,14.31,102.88,202.63,124.93,6.7,32.33,117.92,129.11,151.98,172.48,6.86,False,1,,
2024-04-25 04:40:00.001,,1.42,64.19,497.44,160.0,8.73,8.47,1.16,311.14,213.21,1.03,0.0,157.97,96.19,0.0,0.0,123.35,53.11,0.0,0.0,6.63,False,1,,
2024-04-25 05:00:00.001,,1.42,64.19,497.55,154.87,8.2,8.39,1.16,318.25,214.91,0.3,0.0,159.65,91.57,0.0,0.0,126.02,42.92,0.0,0.0,6.52,False,1,,
