,inicio,fim,conc_silica,conc_fe,param_dosagem_amido,dosagem_amina_conc_magnetica,ph_flotacao_linha01,ph_flotacao_linha02,densidade_alimentacao_flotacao,nivel_celula_li640101,TO_LI6401_02,nivel_celula_li640201,nivel_celula_li640202,nivel_celula_li641101,nivel_celula_li641102,nivel_celula_li641201,nivel_celula_li641202,nivel_celula_li642101,nivel_celula_li642201,nivel_celula_li643101,nivel_celula_li643201,vazao_alimentacao_flotacao,operacao,inicio_dt,mudou,tempo_entre_mudancas,fora_do_esperado
2399,2024-11-11 07:00:00.001,2024-11-11 07:20:00.001,1.64,65.02,496.84,135.0,0.0,9.45,1.63,370.7,339.61,360.44,304.84,359.7,352.49,350.93,350.08,360.01,307.53,359.9,0.0,582.7,True,2024-11-11 07:00:00.001,True,0 days 02:00:00,False
2400,2024-11-11 09:00:00.001,2024-11-11 09:20:00.001,1.34,65.68,496.85,138.96,0.0,9.51,1.63,370.41,328.47,356.43,289.32,351.04,349.62,350.36,350.55,358.7,255.12,360.29,0.0,514.21,True,2024-11-11 09:00:00.001,True,0 days 02:00:00,False
2401,2024-11-11 11:00:00.001,2024-11-11 11:20:00.001,1.44,64.79,496.86,137.28,0.0,9.55,1.61,371.22,355.56,337.09,267.53,349.6,350.86,349.46,350.07,361.04,255.43,359.96,167.04,526.73,True,2024-11-11 11:00:00.001,True,0 days 02:00:00,False
2402,2024-11-11 13:00:00.001,2024-11-11 13:20:00.001,1.37,63.08,499.3,135.0,0.0,9.43,1.61,370.04,367.83,376.15,370.11,359.6,354.55,350.21,350.2,359.35,363.55,359.63,305.56,851.09,True,2024-11-11 13:00:00.001,True,0 days 02:00:00,False
2403,2024-11-11 15:00:00.001,2024-11-11 15:20:00.001,0.93,65.37,480.23,110.64,0.0,9.48,1.51,261.88,181.06,255.55,204.4,244.2,246.11,246.44,246.73,214.64,217.52,253.12,165.94,479.35,True,2024-11-11 15:00:00.001,True,0 days 02:00:00,False
2405,2024-11-11 23:00:00.001,2024-11-11 23:20:00.001,1.05,64.94,500.0,135.37,0.0,9.59,1.58,370.89,288.16,367.36,258.96,318.17,349.62,169.46,349.58,247.74,274.03,280.12,172.34,673.37,True,2024-11-11 23:00:00.001,True,0 days 02:00:00,False
2406,2024-11-12 01:00:00.001,2024-11-12 01:20:00.001,1.02,65.19,500.0,135.0,0.0,9.46,1.63,373.77,317.96,370.91,376.65,348.8,350.73,271.18,349.96,322.69,328.95,361.87,255.94,784.63,True,2024-11-12 01:00:00.001,True,0 days 02:00:00,False
2407,2024-11-12 03:00:00.001,2024-11-12 03:20:00.001,1.48,64.81,500.0,135.07,0.0,9.47,1.65,371.8,334.43,371.41,370.23,354.39,351.26,350.51,349.7,361.99,405.56,360.43,329.64,950.19,True,2024-11-12 03:00:00.001,True,0 days 02:00:00,False
2408,2024-11-12 05:00:00.001,2024-11-12 05:20:00.001,1.89,64.65,499.45,137.8,0.0,9.51,1.64,367.72,302.33,367.58,351.4,344.44,346.41,349.64,349.32,358.26,376.47,359.38,313.18,890.73,True,2024-11-12 05:00:00.001,True,0 days 02:00:00,False
2409,2024-11-12 07:00:00.001,2024-11-12 07:20:00.001,1.6,64.96,491.33,146.38,0.0,9.52,1.63,369.23,308.86,364.22,361.49,347.47,347.47,349.39,349.0,358.23,368.39,359.96,293.9,842.43,True,2024-11-12 07:00:00.001,True,0 days 02:00:00,False
2410,2024-11-12 09:00:00.001,2024-11-12 09:20:00.001,1.5,65.17,491.33,137.93,0.0,9.44,1.63,369.98,347.84,368.48,369.42,345.7,347.64,349.49,348.64,360.96,409.16,361.63,357.35,1057.53,True,2024-11-12 09:00:00.001,True,0 days 02:00:00,False
2411,2024-11-12 11:00:00.001,2024-11-12 11:20:00.001,2.1,65.54,493.3,136.36,0.0,9.48,1.62,369.4,330.88,374.8,371.7,363.35,350.94,306.5,349.28,348.97,405.68,361.04,328.22,850.21,True,2024-11-12 11:00:00.001,True,0 days 02:00:00,False
2412,2024-11-12 13:00:00.001,2024-11-12 13:20:00.001,5.45,63.08,495.83,152.5,0.0,9.52,1.38,370.73,363.6,343.11,323.48,334.6,340.34,343.2,348.46,348.05,2.61,342.02,4.33,534.02,True,2024-11-12 13:00:00.001,True,0 days 02:00:00,False
2413,2024-11-12 15:00:00.001,2024-11-12 15:20:00.001,2.26,65.51,490.0,170.0,0.0,9.55,1.62,371.08,343.82,372.74,341.76,352.83,350.78,350.25,350.1,363.71,377.69,368.36,246.68,829.07,True,2024-11-12 15:00:00.001,True,0 days 02:00:00,False
2414,2024-11-12 17:00:00.001,2024-11-12 17:20:00.001,0.91,66.5,493.43,145.47,0.0,9.69,1.44,364.33,272.72,285.81,250.45,327.81,347.64,349.12,349.84,317.71,288.21,360.15,157.46,496.59,True,2024-11-12 17:00:00.001,True,0 days 02:00:00,False
2416,2024-11-12 23:00:00.001,2024-11-12 23:20:00.001,1.61,64.17,497.99,135.11,0.0,9.48,1.61,374.56,290.23,387.37,364.17,294.16,347.78,128.37,348.66,281.82,287.58,317.99,148.43,698.97,True,2024-11-12 23:00:00.001,True,0 days 02:00:00,False
2417,2024-11-13 01:00:00.001,2024-11-13 01:20:00.001,1.59,64.23,497.99,138.21,0.0,9.49,1.54,372.54,267.67,372.07,366.26,304.41,347.36,336.38,343.36,228.24,328.61,319.6,153.89,921.25,True,2024-11-13 01:00:00.001,True,0 days 02:00:00,False
2418,2024-11-13 03:00:00.001,2024-11-13 03:20:00.001,1.56,64.21,494.54,137.62,0.0,9.09,1.62,370.52,367.04,373.1,373.35,346.88,351.81,348.77,350.07,365.96,404.53,214.23,324.83,1066.18,True,2024-11-13 03:00:00.001,True,0 days 02:00:00,False
2419,2024-11-13 05:00:00.001,2024-11-13 05:20:00.001,1.99,66.1,494.3,137.96,0.0,8.98,1.64,370.36,309.09,367.07,370.01,308.31,343.12,335.34,347.52,346.66,392.53,357.08,298.92,786.3,True,2024-11-13 05:00:00.001,True,0 days 02:00:00,False
2420,2024-11-13 07:00:00.001,2024-11-13 07:20:00.001,1.93,66.72,504.05,149.29,0.0,9.52,1.66,370.68,310.75,369.81,370.61,348.63,350.02,350.37,349.93,360.4,368.17,357.83,252.19,776.89,True,2024-11-13 07:00:00.001,True,0 days 02:00:00,False
2423,2024-11-13 11:00:00.001,2024-11-13 11:20:00.001,8.06,61.52,490.77,147.54,0.0,9.47,1.6,370.11,352.12,369.71,369.54,353.96,348.93,350.46,350.42,361.14,332.53,360.12,237.35,882.44,True,2024-11-13 11:00:00.001,True,0 days 02:00:00,False
2426,2024-11-13 15:00:00.001,2024-11-13 15:20:00.001,1.0,65.96,486.34,136.88,0.0,9.5,1.55,369.42,367.87,368.78,371.68,347.97,348.77,350.82,350.77,360.11,343.65,360.52,263.36,947.24,True,2024-11-13 15:00:00.001,True,0 days 02:00:00,False
2427,2024-11-13 17:00:00.001,2024-11-13 17:20:00.001,1.25,65.14,486.35,135.0,0.0,9.5,1.54,370.32,372.58,369.2,370.55,349.7,348.41,351.32,350.28,360.15,349.08,358.06,273.42,965.45,True,2024-11-13 17:00:00.001,True,0 days 02:00:00,False
2428,2024-11-13 19:00:00.001,2024-11-13 19:20:00.001,1.04,64.99,491.73,135.0,0.0,9.52,1.55,370.79,370.37,369.51,370.7,352.39,354.03,352.98,350.8,360.45,347.66,359.08,274.02,978.7,True,2024-11-13 19:00:00.001,True,0 days 02:00:00,False
2429,2024-11-13 21:00:00.001,2024-11-13 21:20:00.001,0.88,64.99,491.73,135.0,0.0,9.51,1.61,352.88,291.38,327.96,318.16,333.84,344.6,348.49,349.76,349.5,323.44,358.99,236.49,775.69,True,2024-11-13 21:00:00.001,True,0 days 02:00:00,False
2430,2024-11-13 23:00:00.001,2024-11-13 23:20:00.001,1.06,66.28,490.09,135.0,0.0,9.5,1.58,371.39,278.82,314.76,264.71,356.12,352.31,350.24,350.03,360.43,272.54,359.71,187.62,704.07,True,2024-11-13 23:00:00.001,True,0 days 02:00:00,False
2431,2024-11-14 01:00:00.001,2024-11-14 01:20:00.001,1.15,64.76,490.0,135.0,0.0,9.51,1.57,368.78,261.05,284.59,215.78,347.32,350.08,341.11,349.23,361.57,255.72,361.63,205.01,713.0,True,2024-11-14 01:00:00.001,True,0 days 02:00:00,False
2432,2024-11-14 03:00:00.001,2024-11-14 03:20:00.001,0.95,65.02,490.54,135.85,0.0,9.48,1.57,370.27,319.34,297.3,356.1,348.0,348.72,350.83,349.93,359.98,245.56,360.46,186.04,649.67,True,2024-11-14 03:00:00.001,True,0 days 02:00:00,False
2433,2024-11-14 05:00:00.001,2024-11-14 05:20:00.001,0.91,64.92,500.0,135.14,0.0,9.5,1.55,371.11,370.57,369.57,370.2,350.01,349.73,349.59,349.94,360.69,355.43,359.87,290.64,889.51,True,2024-11-14 05:00:00.001,True,0 days 02:00:00,False
2435,2024-11-14 11:00:00.001,2024-11-14 11:20:00.001,0.92,65.37,493.83,136.04,7.84,9.37,1.52,370.07,370.98,372.31,370.29,352.11,101.96,349.87,49.54,361.17,342.71,360.97,271.79,874.58,True,2024-11-14 11:00:00.001,True,0 days 02:00:00,False
2436,2024-11-14 13:00:00.001,2024-11-14 13:20:00.001,1.22,65.62,493.83,135.0,0.0,9.58,1.56,354.09,353.22,356.37,353.8,348.15,331.53,351.33,341.04,359.09,357.92,359.48,288.69,1006.42,True,2024-11-14 13:00:00.001,True,0 days 02:00:00,False
2437,2024-11-14 15:00:00.001,2024-11-14 15:20:00.001,1.11,65.18,491.07,136.32,8.15,9.52,1.42,349.34,359.54,347.64,347.99,345.33,400.24,349.07,49.88,359.87,270.76,360.12,203.26,915.99,True,2024-11-14 15:00:00.001,True,0 days 02:00:00,False
2438,2024-11-14 17:00:00.001,2024-11-14 17:20:00.001,0.92,66.34,491.17,135.45,8.18,9.48,1.39,349.21,351.98,350.44,351.03,359.27,406.2,351.55,48.62,359.57,270.37,359.95,191.31,962.07,True,2024-11-14 17:00:00.001,True,0 days 02:00:00,False
2439,2024-11-14 19:00:00.001,2024-11-14 19:20:00.001,1.11,66.09,487.9,135.0,7.47,9.46,1.51,350.54,349.58,338.64,322.19,328.67,400.59,329.72,50.22,360.87,291.42,360.21,212.68,731.18,True,2024-11-14 19:00:00.001,True,0 days 02:00:00,False
2440,2024-11-14 21:00:00.001,2024-11-14 21:20:00.001,0.77,66.16,487.9,135.19,7.22,9.52,1.47,352.89,356.54,351.33,347.7,317.29,401.6,329.93,52.2,360.94,342.54,360.38,285.23,960.55,True,2024-11-14 21:00:00.001,True,0 days 02:00:00,False
2441,2024-11-14 23:00:00.001,2024-11-14 23:20:00.001,0.8,66.39,494.67,135.0,7.22,9.64,1.32,351.92,394.23,353.54,354.5,347.46,407.72,361.21,156.87,365.36,294.15,358.32,259.46,994.05,True,2024-11-14 23:00:00.001,True,0 days 02:00:00,False
2443,2024-11-15 15:00:00.001,2024-11-15 15:20:00.001,2.05,64.53,500.0,135.2,8.86,9.51,1.62,347.03,340.44,336.53,335.3,332.73,409.84,306.03,338.04,341.94,407.64,357.69,299.11,935.38,True,2024-11-15 15:00:00.001,True,0 days 02:00:00,False
2444,2024-11-15 17:00:00.001,2024-11-15 17:20:00.001,2.25,64.31,500.0,151.04,9.27,9.47,1.63,350.55,322.48,353.25,346.36,341.77,333.56,330.19,340.25,360.64,375.77,360.97,296.34,764.99,True,2024-11-15 17:00:00.001,True,0 days 02:00:00,False
2445,2024-11-15 19:00:00.001,2024-11-15 19:20:00.001,1.09,65.02,493.86,148.12,9.29,9.48,1.64,350.54,311.41,346.09,341.06,347.42,329.98,329.29,340.03,360.13,379.46,359.31,304.15,734.5,True,2024-11-15 19:00:00.001,True,0 days 02:00:00,False
2446,2024-11-15 21:00:00.001,2024-11-15 21:20:00.001,1.57,65.25,493.88,138.88,9.27,9.45,1.64,350.66,316.94,348.05,350.75,351.27,355.15,331.0,340.46,360.38,366.66,360.32,257.76,758.85,True,2024-11-15 21:00:00.001,True,0 days 02:00:00,False
2447,2024-11-15 23:00:00.001,2024-11-15 23:20:00.001,1.18,66.03,488.77,136.82,9.4,9.53,1.64,351.14,317.11,351.41,349.24,347.67,365.06,328.6,339.96,357.98,401.14,360.94,312.26,795.57,True,2024-11-15 23:00:00.001,True,0 days 02:00:00,False
2448,2024-11-16 01:00:00.001,2024-11-16 01:20:00.001,2.23,66.27,488.77,135.0,9.33,9.46,1.63,350.17,321.23,347.79,350.18,340.69,327.79,329.89,340.53,360.68,406.72,359.75,326.75,743.72,True,2024-11-16 01:00:00.001,True,0 days 02:00:00,False
2449,2024-11-16 03:00:00.001,2024-11-16 03:20:00.001,3.16,64.94,484.94,150.23,9.3,9.41,1.6,351.87,313.79,349.35,342.64,342.33,338.46,329.03,339.36,361.94,370.58,360.69,280.09,711.41,True,2024-11-16 03:00:00.001,True,0 days 02:00:00,False
2450,2024-11-16 05:00:00.001,2024-11-16 05:20:00.001,1.15,65.78,481.55,169.31,9.42,9.53,1.42,369.68,369.76,371.09,367.73,349.35,349.23,350.01,350.19,359.31,290.02,359.61,219.06,698.27,True,2024-11-16 05:00:00.001,True,0 days 02:00:00,False
2451,2024-11-16 07:00:00.001,2024-11-16 07:20:00.001,1.56,64.75,488.87,135.31,9.65,9.73,1.27,372.08,373.93,383.22,372.7,353.16,353.67,353.21,351.43,361.91,97.6,361.29,40.56,554.95,True,2024-11-16 07:00:00.001,True,0 days 02:00:00,False
2454,2024-11-16 19:00:00.001,2024-11-16 19:20:00.001,0.96,66.63,497.83,135.0,9.5,9.58,1.65,371.39,341.38,368.61,369.55,351.33,409.95,350.68,350.14,357.82,398.57,358.82,327.67,896.53,True,2024-11-16 19:00:00.001,True,0 days 02:00:00,False
2455,2024-11-16 21:00:00.001,2024-11-16 21:20:00.001,1.55,65.16,497.83,135.0,9.33,9.43,1.64,370.41,368.81,368.86,369.61,346.73,409.99,354.99,350.27,361.1,406.83,360.17,301.94,895.42,True,2024-11-16 21:00:00.001,True,0 days 02:00:00,False
2456,2024-11-16 23:00:00.001,2024-11-16 23:20:00.001,2.83,64.39,483.43,139.2,9.22,9.39,1.65,363.04,352.23,368.67,365.37,341.28,409.73,342.16,349.22,349.96,392.56,349.49,314.16,890.36,True,2024-11-16 23:00:00.001,True,0 days 02:00:00,False
2457,2024-11-17 01:00:00.001,2024-11-17 01:20:00.001,4.07,63.88,482.07,148.88,9.36,9.52,1.64,369.27,338.2,366.36,364.87,348.44,408.66,349.72,350.44,358.62,401.75,359.18,335.04,886.8,True,2024-11-17 01:00:00.001,True,0 days 02:00:00,False
2458,2024-11-17 03:00:00.001,2024-11-17 03:20:00.001,1.74,64.66,499.59,170.0,9.34,9.52,1.59,369.29,337.67,340.01,332.67,342.29,342.47,347.92,349.42,356.23,364.7,359.55,304.04,729.25,True,2024-11-17 03:00:00.001,True,0 days 02:00:00,False
2460,2024-11-17 09:00:00.001,2024-11-17 09:20:00.001,1.0,65.43,496.52,135.57,9.35,9.55,1.57,371.62,375.3,373.2,366.72,356.51,361.16,352.75,350.51,359.15,350.95,359.01,289.06,797.42,True,2024-11-17 09:00:00.001,True,0 days 02:00:00,False
2461,2024-11-17 11:00:00.001,2024-11-17 11:20:00.001,0.99,64.98,497.33,135.0,9.24,9.43,1.62,368.8,370.35,370.03,369.14,346.77,407.95,348.87,350.02,360.08,391.95,359.76,324.7,959.89,True,2024-11-17 11:00:00.001,True,0 days 02:00:00,False
2462,2024-11-17 13:00:00.001,2024-11-17 13:20:00.001,1.61,64.44,497.33,135.0,9.24,9.52,1.62,357.85,352.71,357.82,359.46,324.76,409.94,338.86,328.51,356.97,384.87,359.55,326.32,958.65,True,2024-11-17 13:00:00.001,True,0 days 02:00:00,False
2463,2024-11-17 15:00:00.001,2024-11-17 15:20:00.001,1.76,64.95,497.27,138.67,9.25,9.52,1.61,362.6,369.12,359.27,362.25,364.14,408.69,347.86,331.78,360.04,305.91,360.66,182.62,836.69,True,2024-11-17 15:00:00.001,True,0 days 02:00:00,False
2464,2024-11-17 17:00:00.001,2024-11-17 17:20:00.001,1.69,64.71,493.51,142.06,9.27,9.49,1.57,361.77,317.55,364.18,361.97,336.41,398.49,343.08,330.58,365.99,395.03,371.05,329.41,894.16,True,2024-11-17 17:00:00.001,True,0 days 02:00:00,False
2465,2024-11-17 19:00:00.001,2024-11-17 19:20:00.001,1.02,65.8,497.49,140.54,9.35,9.53,1.6,360.1,359.47,359.11,360.45,332.31,407.49,338.55,329.86,358.22,360.03,360.22,305.08,975.38,True,2024-11-17 19:00:00.001,True,0 days 02:00:00,False
2466,2024-11-17 21:00:00.001,2024-11-17 21:20:00.001,0.86,65.86,497.49,110.13,9.26,9.43,1.63,359.93,297.59,364.08,357.52,326.95,342.85,339.37,328.94,358.46,358.63,359.3,291.95,937.33,True,2024-11-17 21:00:00.001,True,0 days 02:00:00,False
2467,2024-11-17 23:00:00.001,2024-11-17 23:20:00.001,2.25,64.76,490.15,105.0,9.36,9.55,1.57,360.67,361.18,362.38,359.55,339.42,407.78,341.57,330.05,361.81,375.66,373.57,297.44,933.41,True,2024-11-17 23:00:00.001,True,0 days 02:00:00,False
2468,2024-11-18 01:00:00.001,2024-11-18 01:20:00.001,2.62,64.78,487.68,123.02,9.25,9.48,1.55,360.93,262.77,299.98,281.49,337.15,314.89,339.96,330.34,360.29,208.2,364.53,17.8,659.09,True,2024-11-18 01:00:00.001,True,0 days 02:00:00,False
2469,2024-11-18 03:00:00.001,2024-11-18 03:20:00.001,1.34,65.2,491.26,143.65,9.36,9.55,1.61,360.97,326.46,360.77,360.45,336.01,403.68,340.39,330.24,361.67,378.97,361.3,287.76,945.34,True,2024-11-18 03:00:00.001,True,0 days 02:00:00,False
2470,2024-11-18 05:00:00.001,2024-11-18 05:20:00.001,4.86,63.74,495.83,136.19,9.23,9.45,1.61,360.76,352.57,363.4,361.61,350.79,409.44,339.65,330.16,364.53,326.94,358.86,198.49,959.65,True,2024-11-18 05:00:00.001,True,0 days 02:00:00,False
2471,2024-11-18 07:00:00.001,2024-11-18 07:20:00.001,0.8,66.8,490.0,169.98,9.37,9.55,1.57,360.75,358.44,355.53,359.78,358.83,375.74,340.96,330.61,358.04,298.86,359.1,172.07,825.85,True,2024-11-18 07:00:00.001,True,0 days 02:00:00,False
2472,2024-11-18 09:00:00.001,2024-11-18 09:20:00.001,1.54,66.76,490.0,138.72,9.25,9.45,1.62,369.77,372.35,371.04,370.71,350.14,402.67,350.0,350.02,360.17,363.3,359.65,305.12,967.85,True,2024-11-18 09:00:00.001,True,0 days 02:00:00,False
2473,2024-11-18 11:00:00.001,2024-11-18 11:20:00.001,1.64,64.66,488.91,136.77,9.32,9.51,1.59,369.4,329.74,361.6,352.29,349.87,357.15,349.84,350.59,357.56,365.44,357.51,317.59,918.69,True,2024-11-18 11:00:00.001,True,0 days 02:00:00,False
2480,2024-11-20 21:00:00.001,2024-11-20 21:20:00.001,4.09,64.07,490.0,145.21,9.39,9.49,1.63,368.51,253.38,345.32,255.45,311.91,209.22,237.72,348.28,314.13,382.41,311.9,251.02,740.06,True,2024-11-20 21:00:00.001,True,0 days 02:00:00,False
2481,2024-11-20 23:00:00.001,2024-11-20 23:20:00.001,2.36,65.01,488.18,166.44,9.27,9.51,1.63,369.77,352.58,366.25,341.33,308.67,105.15,291.91,350.61,308.13,348.6,332.07,254.87,692.37,True,2024-11-20 23:00:00.001,True,0 days 02:00:00,False
2482,2024-11-21 01:00:00.001,2024-11-21 01:20:00.001,1.74,64.72,488.55,144.92,9.34,9.48,1.63,369.74,215.85,371.21,212.33,351.96,340.46,317.04,349.19,225.41,324.34,261.39,240.05,731.39,True,2024-11-21 01:00:00.001,True,0 days 02:00:00,False
2483,2024-11-21 03:00:00.001,2024-11-21 03:20:00.001,3.11,64.16,492.64,145.46,9.37,9.58,1.58,368.96,317.89,361.04,313.18,334.52,226.57,294.8,349.28,205.31,243.42,271.46,188.17,591.42,True,2024-11-21 03:00:00.001,True,0 days 02:00:00,False
2484,2024-11-21 05:00:00.001,2024-11-21 05:20:00.001,2.21,64.55,491.63,168.76,9.48,9.51,1.16,365.27,357.04,369.21,363.8,364.79,301.41,344.3,347.69,271.57,133.01,196.15,21.44,503.01,True,2024-11-21 05:00:00.001,True,0 days 02:00:00,False
2486,2024-11-22 03:00:00.001,2024-11-22 03:20:00.001,1.48,64.68,497.46,136.75,9.25,9.38,1.67,370.06,370.76,370.76,371.0,371.26,352.13,350.09,349.15,359.29,368.02,360.27,269.56,942.75,True,2024-11-22 03:00:00.001,True,0 days 02:00:00,False
2487,2024-11-22 05:00:00.001,2024-11-22 05:20:00.001,5.7,62.08,500.0,135.16,9.36,9.52,1.66,370.31,378.04,369.99,370.88,358.73,334.0,349.39,332.13,306.96,287.22,336.31,185.04,770.66,True,2024-11-22 05:00:00.001,True,0 days 02:00:00,False
2492,2024-11-22 11:00:00.001,2024-11-22 11:20:00.001,2.78,63.64,500.0,148.1,9.45,9.56,1.54,368.95,340.24,368.23,365.31,173.79,349.74,346.39,349.23,355.78,367.16,356.59,302.13,1041.6,True,2024-11-22 11:00:00.001,True,0 days 02:00:00,False
2493,2024-11-22 13:00:00.001,2024-11-22 13:20:00.001,1.48,65.11,500.0,146.67,9.38,9.51,1.5,337.47,345.56,323.4,297.47,346.02,332.5,349.84,350.32,358.96,353.93,361.24,286.9,813.15,True,2024-11-22 13:00:00.001,True,0 days 02:00:00,False
2495,2024-11-23 07:00:00.001,2024-11-23 07:20:00.001,0.76,65.54,498.67,135.0,9.4,9.48,1.54,367.71,377.32,371.2,369.91,367.57,352.96,352.07,349.75,362.25,374.48,359.31,305.86,1121.32,True,2024-11-23 07:00:00.001,True,0 days 02:00:00,False
2496,2024-11-23 09:00:00.001,2024-11-23 09:20:00.001,1.12,64.89,498.67,135.0,9.39,9.52,1.62,372.02,358.16,366.32,359.59,328.14,350.21,329.93,349.4,360.99,343.81,330.38,261.32,910.26,True,2024-11-23 09:00:00.001,True,0 days 02:00:00,False
2498,2024-11-23 15:00:00.001,2024-11-23 15:20:00.001,2.05,65.14,498.38,159.62,9.46,9.58,1.61,383.4,371.75,367.99,331.19,348.56,347.11,167.57,319.88,332.59,283.16,349.98,200.12,753.28,True,2024-11-23 15:00:00.001,True,0 days 02:00:00,False
2499,2024-11-23 17:00:00.001,2024-11-23 17:20:00.001,3.97,63.51,493.12,151.04,9.23,9.43,1.64,395.63,358.49,365.44,316.81,351.7,350.0,296.05,348.98,342.19,321.04,354.53,256.49,784.38,True,2024-11-23 17:00:00.001,True,0 days 02:00:00,False
2500,2024-11-23 19:00:00.001,2024-11-23 19:20:00.001,2.21,64.38,492.5,170.0,9.35,9.51,1.63,395.51,339.4,363.67,240.56,349.81,348.95,217.9,349.81,364.33,277.52,359.34,222.46,843.13,True,2024-11-23 19:00:00.001,True,0 days 02:00:00,False
2501,2024-11-23 21:00:00.001,2024-11-23 21:20:00.001,1.22,66.16,492.5,149.3,9.42,9.52,1.64,370.49,186.28,366.56,224.63,354.13,288.1,180.77,349.35,269.65,265.51,273.67,211.52,788.45,True,2024-11-23 21:00:00.001,True,0 days 02:00:00,False
2502,2024-11-23 23:00:00.001,2024-11-23 23:20:00.001,1.41,65.73,494.92,135.64,9.35,9.47,1.57,370.97,342.27,325.32,269.92,352.34,346.6,302.07,349.24,362.66,321.73,359.92,231.49,712.37,True,2024-11-23 23:00:00.001,True,0 days 02:00:00,False
2503,2024-11-24 01:00:00.001,2024-11-24 01:20:00.001,1.3,65.45,494.92,135.0,9.43,9.51,1.64,369.62,286.15,372.42,323.41,350.51,350.15,350.05,350.16,333.27,371.36,360.07,300.36,756.86,True,2024-11-24 01:00:00.001,True,0 days 02:00:00,False
2504,2024-11-24 03:00:00.001,2024-11-24 03:20:00.001,2.25,64.86,496.62,135.0,9.44,9.51,1.62,370.18,328.04,360.97,341.39,352.54,350.07,350.71,350.3,335.34,340.57,356.9,233.94,641.85,True,2024-11-24 03:00:00.001,True,0 days 02:00:00,False
2505,2024-11-24 05:00:00.001,2024-11-24 05:20:00.001,3.43,64.06,497.53,151.25,9.43,9.5,1.64,369.48,363.28,369.3,367.22,344.97,349.49,349.03,349.39,352.4,380.87,360.07,306.82,788.43,True,2024-11-24 05:00:00.001,True,0 days 02:00:00,False
2506,2024-11-24 07:00:00.001,2024-11-24 07:20:00.001,1.27,65.47,500.0,170.0,9.43,9.51,1.64,371.18,363.78,368.89,369.14,352.35,350.26,351.64,350.42,346.45,323.94,353.81,232.55,746.55,True,2024-11-24 07:00:00.001,True,0 days 02:00:00,False
2507,2024-11-24 09:00:00.001,2024-11-24 09:20:00.001,2.3,65.47,500.0,139.02,9.44,9.53,1.63,370.34,367.7,368.56,369.24,334.8,346.56,347.1,349.41,323.54,362.43,360.23,273.82,775.76,True,2024-11-24 09:00:00.001,True,0 days 02:00:00,False
2508,2024-11-24 11:00:00.001,2024-11-24 11:20:00.001,1.63,65.94,500.0,145.98,9.36,9.48,1.65,371.3,363.67,375.6,371.16,352.87,350.57,350.37,349.91,306.07,351.24,358.57,258.33,643.49,True,2024-11-24 11:00:00.001,True,0 days 02:00:00,False
2509,2024-11-24 13:00:00.001,2024-11-24 13:20:00.001,7.3,61.69,500.0,138.79,9.43,9.5,1.65,369.99,320.27,368.38,369.25,351.41,349.51,349.61,350.51,328.56,342.62,357.93,265.06,796.66,True,2024-11-24 13:00:00.001,True,0 days 02:00:00,False
2512,2024-11-24 17:00:00.001,2024-11-24 17:20:00.001,0.75,67.08,498.0,139.08,9.36,9.42,1.65,370.5,367.75,372.08,370.68,349.61,349.57,350.72,349.85,346.87,350.92,360.98,266.01,797.86,True,2024-11-24 17:00:00.001,True,0 days 02:00:00,False
2513,2024-11-24 19:00:00.001,2024-11-24 19:20:00.001,0.81,67.23,486.12,135.0,9.44,9.52,1.64,370.15,341.08,369.17,368.1,349.48,349.26,349.75,349.72,362.7,352.59,358.39,288.62,821.03,True,2024-11-24 19:00:00.001,True,0 days 02:00:00,False
2514,2024-11-24 21:00:00.001,2024-11-24 21:20:00.001,1.96,65.42,486.12,135.0,9.35,9.45,1.64,367.0,343.55,354.03,356.66,342.28,349.18,347.44,349.26,334.39,387.94,312.78,285.12,807.66,True,2024-11-24 21:00:00.001,True,0 days 02:00:00,False
2515,2024-11-24 23:00:00.001,2024-11-24 23:20:00.001,7.46,61.77,488.41,147.66,9.39,9.48,1.64,369.77,375.15,362.54,367.07,351.42,349.64,347.93,349.48,358.32,409.4,339.61,336.45,842.74,True,2024-11-24 23:00:00.001,True,0 days 02:00:00,False
2516,2024-11-25 01:00:00.001,2024-11-25 01:20:00.001,2.18,63.91,488.41,170.0,9.47,9.56,1.63,370.53,249.07,335.04,349.06,350.06,349.17,351.18,345.81,342.17,368.93,352.19,295.52,701.75,True,2024-11-25 01:00:00.001,True,0 days 02:00:00,False
2517,2024-11-25 03:00:00.001,2024-11-25 03:20:00.001,3.16,64.33,495.66,153.13,9.35,9.47,1.63,369.56,243.24,310.89,325.39,347.47,349.49,349.05,349.62,311.06,353.6,358.65,274.53,646.77,True,2024-11-25 03:00:00.001,True,0 days 02:00:00,False
2518,2024-11-25 05:00:00.001,2024-11-25 05:20:00.001,1.83,65.11,495.66,168.82,9.4,9.51,1.65,370.82,375.8,371.07,368.45,351.72,347.91,350.55,349.09,340.14,353.13,360.89,267.75,743.5,True,2024-11-25 05:00:00.001,True,0 days 02:00:00,False
2519,2024-11-25 07:00:00.001,2024-11-25 07:20:00.001,1.62,64.77,490.67,144.63,9.35,9.49,1.63,369.54,361.23,361.37,345.5,342.03,348.87,349.48,349.34,360.89,333.32,360.08,236.82,701.81,True,2024-11-25 07:00:00.001,True,0 days 02:00:00,False
