intervalo_2h,conc_fe_media,param_dosagem_amido_media,dosagem_amina_conc_magnetica_media,ph_flotacao_linha01_media,ph_flotacao_linha02_media,densidade_alimentacao_flotacao_media,nivel_celula_li640101_media,TO_LI6401_02_media,nivel_celula_li640201_media,nivel_celula_li640202_media,nivel_celula_li641101_media,nivel_celula_li641102_media,nivel_celula_li641201_media,nivel_celula_li641202_media,nivel_celula_li642101_media,nivel_celula_li642201_media,nivel_celula_li643101_media,nivel_celula_li643201_media,vazao_alimentacao_flotacao_media,conc_fe_mediana,param_dosagem_amido_mediana,dosagem_amina_conc_magnetica_mediana,ph_flotacao_linha01_mediana,ph_flotacao_linha02_mediana,densidade_alimentacao_flotacao_mediana,nivel_celula_li640101_mediana,TO_LI6401_02_mediana,nivel_celula_li640201_mediana,nivel_celula_li640202_mediana,nivel_celula_li641101_mediana,nivel_celula_li641102_mediana,nivel_celula_li641201_mediana,nivel_celula_li641202_mediana,nivel_celula_li642101_mediana,nivel_celula_li642201_mediana,nivel_celula_li643101_mediana,nivel_celula_li643201_mediana,vazao_alimentacao_flotacao_mediana,conc_fe_q1,param_dosagem_amido_q1,dosagem_amina_conc_magnetica_q1,ph_flotacao_linha01_q1,ph_flotacao_linha02_q1,densidade_alimentacao_flotacao_q1,nivel_celula_li640101_q1,TO_LI6401_02_q1,nivel_celula_li640201_q1,nivel_celula_li640202_q1,nivel_celula_li641101_q1,nivel_celula_li641102_q1,nivel_celula_li641201_q1,nivel_celula_li641202_q1,nivel_celula_li642101_q1,nivel_celula_li642201_q1,nivel_celula_li643101_q1,nivel_celula_li643201_q1,vazao_alimentacao_flotacao_q1,conc_fe_q3,param_dosagem_amido_q3,dosagem_amina_conc_magnetica_q3,ph_flotacao_linha01_q3,ph_flotacao_linha02_q3,densidade_alimentacao_flotacao_q3,nivel_celula_li640101_q3,TO_LI6401_02_q3,nivel_celula_li640201_q3,nivel_celula_li640202_q3,nivel_celula_li641101_q3,nivel_celula_li641102_q3,nivel_celula_li641201_q3,nivel_celula_li641202_q3,nivel_celula_li642101_q3,nivel_celula_li642201_q3,nivel_celula_li643101_q3,nivel_celula_li643201_q3,vazao_alimentacao_flotacao_q3,conc_fe_n,param_dosagem_amido_n,dosagem_amina_conc_magnetica_n,ph_flotacao_linha01_n,ph_flotacao_linha02_n,densidade_alimentacao_flotacao_n,nivel_celula_li640101_n,TO_LI6401_02_n,nivel_celula_li640201_n,nivel_celula_li640202_n,nivel_celula_li641101_n,nivel_celula_li641102_n,nivel_celula_li641201_n,nivel_celula_li641202_n,nivel_celula_li642101_n,nivel_celula_li642201_n,nivel_celula_li643101_n,nivel_celula_li643201_n,vazao_alimentacao_flotacao_n,conc_silica_laudo
2024-06-09 22:00:00,63.935,496.4316666666667,166.28833333333333,9.503333333333332,9.4,1.5283333333333333,369.45166666666665,364.045,407.5016666666667,409.60999999999996,348.295,349.51,76.08166666666666,155.955,339.6383333333333,409.98,333.64000000000004,355.9316666666667,726.775,63.935,497.82,169.97,9.5,9.39,1.5150000000000001,369.63,366.71500000000003,408.56,409.855,351.795,350.27,70.685,120.295,347.37,410.0,351.695,357.11,716.87,63.34,494.09749999999997,165.70749999999998,9.4825,9.372499999999999,1.5025,369.4425,359.365,407.8775,409.28249999999997,341.8475,348.49,51.127500000000005,62.9175,320.8575,410.0,297.605,354.3175,628.025,64.53,499.45000000000005,169.995,9.5175,9.4075,1.55,370.3125,371.0575,409.235,410.0,351.95500000000004,350.97,89.2375,257.41999999999996,356.9775,410.0,379.325,367.1475,837.1624999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.15
2024-06-10 00:00:00,64.82000000000001,499.67,170.0,9.503333333333332,8.69,1.4783333333333333,377.69,370.8983333333333,189.62,197.75666666666666,367.455,350.79,44.87,246.84166666666667,351.9816666666666,256.18333333333334,345.405,186.02166666666668,616.9050000000001,64.82,499.54,170.0,9.5,8.760000000000002,1.475,376.475,377.085,166.64999999999998,187.725,360.71500000000003,350.85,16.365000000000002,339.73,354.36,329.90999999999997,352.015,189.28,609.72,64.53,499.54,170.0,9.4825,7.9425,1.4525,371.14,343.60249999999996,1.665,12.045,352.025,349.83750000000003,0.6175,141.04250000000002,340.8525,106.48249999999999,295.255,15.8125,570.0575,65.11,499.54,170.0,9.524999999999999,9.4125,1.505,382.8225,408.73749999999995,382.4625,383.85749999999996,381.6,351.5925,85.625,352.5,357.6675,408.25750000000005,397.705,356.2525,666.2125,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.03
2024-06-10 02:00:00,65.07000000000001,506.4766666666667,169.79333333333332,9.488333333333333,8.493333333333334,1.5983333333333334,372.0083333333334,327.56166666666667,166.60166666666666,156.22666666666666,360.25666666666666,348.6666666666667,30.590000000000003,100.77166666666666,343.27833333333336,168.88833333333335,401.5916666666667,93.85833333333333,698.1,65.07,506.79999999999995,170.0,9.485,8.35,1.625,369.91499999999996,341.02,128.88500000000002,88.00500000000001,363.77,349.65999999999997,32.35,10.055,355.96000000000004,96.955,405.235,4.525,682.27,65.03,504.11,170.0,9.4725,7.8549999999999995,1.5825,369.145,305.71000000000004,0.245,2.4625,349.0575,347.8825,2.2325,0.0625,345.055,0.22,402.3125,2.495,618.4125,65.11,509.3025,170.0,9.504999999999999,9.085,1.6375,371.0525,369.625,337.625,313.17499999999995,380.8375,350.08,56.34,176.2575,361.0375,355.5175,407.9475,133.0125,763.4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.04
2024-06-10 04:00:00,64.965,509.08166666666665,162.96,9.508333333333333,9.448333333333332,1.6483333333333332,370.1816666666667,253.135,359.66499999999996,407.96000000000004,348.5783333333333,349.845,212.15166666666667,328.1466666666667,359.5883333333333,409.7416666666666,408.71333333333337,354.605,716.7833333333333,64.965,509.885,162.475,9.504999999999999,9.445,1.65,370.135,255.24,358.97,409.89,346.87,349.895,232.715,330.775,360.29499999999996,409.84000000000003,409.095,353.385,715.875,64.9,508.615,162.2125,9.4925,9.43,1.6424999999999998,369.8375,243.395,358.0325,409.84749999999997,344.59,349.4125,154.4125,323.135,358.5075,409.6575,407.8475,349.90999999999997,698.7650000000001,65.03,510.0,162.745,9.5175,9.467500000000001,1.65,370.485,260.9425,360.1175,409.9325,354.3325,350.3325,246.72,335.3625,360.695,409.895,409.5475,358.0,733.945,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.85
2024-06-10 06:00:00,64.985,496.0133333333333,162.96833333333333,9.505,9.405,1.6283333333333332,360.9083333333333,366.17833333333334,359.72,368.17,352.9783333333333,350.10833333333335,347.83833333333337,352.345,361.0466666666666,409.8566666666666,381.035,318.76166666666666,801.8516666666666,64.985,494.8,163.02,9.5,9.395,1.62,361.315,369.71500000000003,360.375,364.19,350.96000000000004,350.045,346.58000000000004,347.72,360.55499999999995,409.98,380.13,340.91499999999996,843.535,64.9,494.8,162.9675,9.4925,9.3825,1.61,355.13,367.9,360.27250000000004,361.685,349.89,349.8925,346.3175,344.91249999999997,360.40999999999997,409.8025,377.4275,281.53499999999997,726.2475,65.07,495.1675,163.02,9.5075,9.415,1.645,365.46,371.1175,360.5225,365.435,354.5575,350.25750000000005,351.09499999999997,352.26750000000004,360.7825,410.0,381.7075,357.28999999999996,860.8774999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.53
2024-06-10 08:00:00,64.41499999999999,494.8016666666667,152.44500000000002,9.511666666666667,9.416666666666666,1.6416666666666666,337.68,366.2183333333333,359.93666666666667,365.10833333333335,351.53833333333336,350.08,315.0566666666667,343.97,360.105,405.56666666666666,371.84999999999997,298.84166666666664,970.6566666666668,64.41499999999999,494.8,150.60500000000002,9.51,9.41,1.645,338.89,369.03499999999997,359.615,364.96000000000004,350.99,349.71500000000003,343.23,347.21500000000003,360.56,408.065,372.24,311.96000000000004,979.365,63.76,494.8,149.98000000000002,9.5025,9.4025,1.6225,334.42999999999995,364.255,358.9825,363.105,347.4925,349.2075,326.35249999999996,334.33500000000004,359.33750000000003,407.33,369.2625,242.425,918.445,65.07,494.8,153.645,9.524999999999999,9.4325,1.66,340.52250000000004,370.0725,361.395,366.7025,352.155,350.7775,348.31,355.0925,361.34000000000003,408.5525,375.645,351.885,1038.0275,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.44
2024-06-10 10:00:00,63.970000000000006,496.6133333333334,167.52,9.496666666666666,9.356666666666667,1.5966666666666667,355.30333333333334,369.77833333333336,358.51666666666665,369.79833333333335,349.4916666666666,349.7716666666667,63.02166666666667,282.77333333333337,359.53833333333336,408.2716666666667,360.80833333333334,269.00666666666666,1018.6216666666666,63.97,496.48,170.0,9.51,9.364999999999998,1.5950000000000002,357.29,369.64,359.015,367.57500000000005,347.6,349.66499999999996,62.33,278.0,359.73,409.25,362.905,268.015,1019.4649999999999,63.76,495.1225,167.6825,9.48,9.3375,1.59,352.74,369.2325,354.46,363.1875,346.9875,349.16,45.8275,246.60000000000002,358.605,408.61,350.8225,249.40499999999997,1012.9399999999999,64.18,498.1075,170.0,9.532499999999999,9.3925,1.6075000000000002,360.82000000000005,369.93499999999995,361.4775,374.09250000000003,352.8325,350.1325,74.76,318.3325,360.0375,409.6575,371.545,285.14750000000004,1024.175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.71
2024-06-10 12:00:00,64.93,498.54,169.15666666666667,9.528333333333334,9.38,1.5633333333333335,343.59999999999997,364.4866666666667,358.97166666666664,363.40000000000003,351.99666666666667,350.40000000000003,157.62333333333333,259.15333333333336,360.455,407.99,362.0733333333333,292.10166666666663,939.1999999999999,64.93,498.54,169.86,9.524999999999999,9.38,1.6150000000000002,344.095,368.425,360.72,364.73,350.485,350.475,94.61,216.19,360.57,409.24,372.395,266.555,965.75,64.18,498.54,168.70000000000002,9.504999999999999,9.365,1.505,338.69,366.52,358.5725,362.13,344.22499999999997,349.215,23.950000000000003,209.5,360.41499999999996,407.35499999999996,358.76750000000004,237.4225,885.74,65.68,498.54,170.0,9.545,9.4025,1.62,348.03749999999997,369.46750000000003,363.01,365.575,352.91249999999997,350.745,285.14250000000004,314.92,360.6575,409.72999999999996,374.12,350.325,1008.0124999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.02
2024-06-10 14:00:00,65.91000000000001,491.68833333333333,146.255,9.478333333333333,9.34,1.4000000000000001,368.5216666666667,372.9566666666667,360.43833333333333,363.41,349.8966666666667,349.955,342.2133333333333,325.71166666666664,360.0,409.9816666666666,355.52,374.01,877.145,65.91,491.475,141.985,9.48,9.344999999999999,1.4,368.845,373.57500000000005,360.285,363.62,345.315,349.46000000000004,342.29499999999996,323.775,360.055,410.0,353.595,375.675,878.2249999999999,65.68,487.765,141.13,9.455,9.3225,1.39,368.335,369.1175,355.865,361.8425,344.0825,349.21,320.26,315.13750000000005,359.795,409.96999999999997,344.71,367.365,874.08,66.14,495.0875,149.26749999999998,9.4975,9.36,1.4249999999999998,370.2475,375.34749999999997,364.6825,366.02,350.125,350.6925,366.48249999999996,333.1925,360.24,410.0,370.895,381.8775,898.8325,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.03
2024-06-10 16:00:00,65.99,486.795,136.79999999999998,9.535,9.405,1.4583333333333333,369.5016666666666,371.46166666666664,360.5016666666667,375.2683333333334,352.0416666666667,349.86833333333334,312.2816666666667,318.1066666666667,360.1566666666667,409.70166666666665,373.59666666666664,378.20666666666665,882.6216666666666,65.99000000000001,486.795,135.86,9.524999999999999,9.395,1.4649999999999999,369.865,371.47,360.69,375.675,353.74,350.19,308.94,318.875,360.125,410.0,372.015,383.02,863.825,65.84,486.79,135.1275,9.51,9.375,1.4375,368.9925,366.7025,356.585,374.395,343.8725,349.555,293.3225,302.1725,359.53499999999997,410.0,369.495,377.6375,846.7025,66.14,486.8,137.7775,9.5475,9.415,1.4775,370.92499999999995,374.85749999999996,362.065,378.2225,359.04,350.345,330.7375,339.305,361.1425,410.0,376.86,387.165,915.4175,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.89
2024-06-10 18:00:00,64.025,483.62000000000006,146.80166666666665,9.47,9.351666666666667,1.5066666666666666,368.645,375.00666666666666,360.59833333333336,372.67,354.7383333333333,345.2166666666667,297.135,284.96999999999997,351.16499999999996,410.0,361.32166666666666,377.7716666666667,1013.14,64.025,482.905,146.51,9.47,9.355,1.51,370.06,369.76,359.895,362.875,350.595,349.435,304.08500000000004,287.39,359.8,410.0,360.26,389.28,1007.46,62.21,482.82,145.5275,9.455,9.3275,1.4925,369.95500000000004,369.5875,359.1275,362.5475,347.8125,349.065,241.57500000000002,254.3825,357.78,410.0,354.6225,379.07,993.7025000000001,65.84,484.01,147.4025,9.485,9.375,1.5275,370.2925,381.0475,361.4275,385.40250000000003,369.54,350.0,343.9225,333.79999999999995,361.175,410.0,366.9475,393.1075,1020.7075,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6.75
2024-06-10 20:00:00,62.285,482.82,142.755,9.506666666666666,9.401666666666666,1.4316666666666666,369.87833333333333,379.72333333333336,368.7483333333333,387.20666666666665,371.56,349.6233333333333,219.5566666666667,156.04666666666665,358.845,410.0,356.6716666666667,394.23499999999996,1020.2399999999999,62.285,482.82,142.13,9.52,9.41,1.435,369.92,370.65,364.62,389.45500000000004,371.865,349.425,230.66500000000002,144.965,359.16999999999996,410.0,354.78,395.41499999999996,1014.01,62.21,482.82,142.04,9.504999999999999,9.4,1.4,368.8775,367.2775,360.935,364.9275,362.3925,349.0625,187.79500000000002,138.1475,357.7525,410.0,345.46500000000003,384.3925,949.985,62.36,482.82,143.12,9.52,9.42,1.47,370.49,395.045,367.285,408.725,388.83000000000004,350.575,276.3625,174.7325,360.31,410.0,364.10249999999996,404.105,1049.3999999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4.77
2024-06-10 22:00:00,62.52,483.88166666666666,146.5,9.495,9.411666666666667,1.445,369.8933333333334,370.1766666666667,355.9316666666667,388.1766666666667,350.6133333333334,349.935,266.5416666666667,179.54166666666666,360.045,410.0,363.055,386.18333333333334,895.8133333333334,62.519999999999996,482.86,144.51999999999998,9.51,9.43,1.45,370.075,370.27,358.99,396.45500000000004,351.645,350.0,257.07,181.425,359.96000000000004,410.0,362.495,385.515,891.5450000000001,62.36,482.49249999999995,142.575,9.477500000000001,9.3925,1.4425,369.6775,369.67,355.8225,369.73249999999996,346.2675,349.90999999999997,241.7675,164.87,359.82000000000005,410.0,360.85249999999996,383.59749999999997,880.5775,62.68,484.7725,147.5,9.52,9.43,1.45,370.225,371.005,360.7925,406.745,354.77250000000004,350.1125,288.94,201.26500000000001,360.25,410.0,365.59250000000003,388.0925,909.7575,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3.0
2024-06-11 00:00:00,63.56,488.99,169.53833333333333,9.476666666666667,9.389999999999999,1.4016666666666666,369.8533333333333,370.3516666666667,359.215,362.81,347.4983333333334,349.85833333333335,319.0466666666667,230.0533333333333,359.43833333333333,410.0,353.8533333333333,351.68,843.2683333333333,63.56,488.99,169.995,9.47,9.379999999999999,1.4049999999999998,370.125,370.16999999999996,360.81,364.82000000000005,346.28,350.155,316.66999999999996,166.16,359.28499999999997,410.0,355.985,359.26,855.0799999999999,62.68,488.99,169.885,9.4475,9.37,1.375,369.27,366.9025,357.42499999999995,360.145,343.3075,349.245,286.445,164.49,358.285,410.0,353.46000000000004,333.44,806.515,64.44,488.99,170.0,9.5075,9.42,1.4425,370.6125,371.57,361.09749999999997,365.4375,352.66499999999996,350.6,353.0525,308.725,360.27,410.0,357.43,376.40999999999997,877.14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.29
2024-06-11 02:00:00,64.355,489.6116666666667,161.23999999999998,9.523333333333333,9.5,1.5183333333333333,370.27500000000003,369.7633333333333,357.3516666666667,364.33,349.1983333333333,349.84,348.575,297.81,361.1116666666667,407.42,363.33666666666664,266.65833333333336,800.335,64.35499999999999,488.99,159.64999999999998,9.52,9.504999999999999,1.52,370.03499999999997,369.625,361.345,362.71000000000004,347.305,349.3,347.99,299.94,361.6,408.07,364.01,258.6,784.74,64.27,488.99,159.52499999999998,9.51,9.47,1.4975,370.005,368.71000000000004,357.6075,361.805,346.87,349.02000000000004,347.075,294.28499999999997,360.025,406.84499999999997,361.8825,204.0875,777.2075,64.44,489.6725,161.7475,9.545,9.532499999999999,1.5425,370.485,371.04999999999995,363.9275,365.325,350.2675,350.915,349.04,308.505,362.245,408.1775,364.9375,349.2025,828.4000000000001,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.03
2024-06-11 04:00:00,64.28,489.065,156.50833333333333,9.505,9.481666666666667,1.5283333333333333,369.885,370.10999999999996,359.54833333333335,363.9266666666667,351.94666666666666,349.92,351.7583333333334,107.40500000000002,359.8233333333333,408.605,353.8883333333333,360.0083333333334,881.9816666666667,64.28,487.88,156.425,9.5,9.48,1.5350000000000001,369.83500000000004,369.32,358.975,363.705,353.75,349.9,350.71000000000004,85.465,359.89,408.605,353.19,361.98,875.835,64.27,487.135,154.1325,9.5,9.4725,1.505,369.59999999999997,368.8375,357.15,363.03000000000003,349.92,349.485,337.5475,4.6375,358.59749999999997,408.4925,352.7925,354.2575,851.6725,64.29,490.5375,159.02499999999998,9.5075,9.4875,1.55,369.90500000000003,370.215,361.4375,364.49249999999995,355.63,350.5475,362.2525,203.8675,361.2575,408.7175,353.6775,366.4475,918.905,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.08
2024-06-11 06:00:00,65.04,489.16,150.59666666666666,9.495,9.485000000000001,1.5816666666666668,361.1433333333334,368.125,359.865,363.6583333333333,349.3766666666667,349.6666666666667,347.40000000000003,269.9116666666667,361.0683333333333,409.1366666666667,347.06666666666666,359.145,911.7816666666666,65.04,489.495,150.24,9.49,9.48,1.585,361.975,369.57500000000005,360.43,363.72,349.41499999999996,349.855,348.96500000000003,280.78499999999997,360.71000000000004,409.135,347.79,358.70500000000004,912.7,64.29,489.0925,149.9625,9.49,9.4725,1.5725,355.52,366.645,359.3,363.34999999999997,348.32,349.385,346.34749999999997,237.9075,360.4275,409.0225,339.99,357.83500000000004,899.59,65.79,489.5,151.1175,9.504999999999999,9.4875,1.59,368.1525,369.90250000000003,361.185,364.48,350.435,349.9275,349.55,319.785,360.96250000000003,409.2475,353.2425,361.195,929.125,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.42
2024-06-11 08:00:00,66.085,489.5,139.5,9.468333333333334,9.431666666666667,1.5200000000000002,332.06333333333333,366.075,356.28999999999996,350.575,351.7316666666666,350.2683333333334,239.4283333333333,62.43166666666667,358.3383333333333,409.675,364.01,353.49499999999995,775.13,66.08500000000001,489.5,139.13,9.47,9.434999999999999,1.525,332.225,366.78,354.875,349.495,351.55999999999995,350.315,310.95,75.705,358.53,409.675,366.01,349.87,773.41,65.79,489.5,137.0,9.46,9.415,1.505,326.2075,362.02,353.1,348.7925,349.99,349.8675,123.14,13.3275,356.7475,409.5625,352.90999999999997,347.11,754.3625,66.38,489.5,140.3675,9.4875,9.4475,1.5375,338.79,369.335,356.7325,353.34,353.1225,350.5,347.875,108.0375,359.435,409.7875,377.5425,362.86749999999995,789.105,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.77
2024-06-11 10:00:00,65.985,487.9883333333333,145.48333333333332,7.906666666666666,9.450000000000001,1.4916666666666665,338.36999999999995,369.4116666666667,362.345,360.68666666666667,356.22333333333336,350.27500000000003,282.695,69.21166666666666,361.29833333333335,409.99666666666667,344.1016666666667,351.815,873.0450000000001,65.985,488.675,146.295,9.245000000000001,9.46,1.49,337.91499999999996,368.59000000000003,360.74,361.04499999999996,352.35,349.87,317.375,30.93,359.975,410.0,347.345,359.945,837.975,65.59,486.7225,145.03,5.9399999999999995,9.4275,1.4825,335.22499999999997,366.01250000000005,358.87,355.685,349.4,349.0575,213.4525,2.51,359.65999999999997,410.0,345.64750000000004,335.57,781.21,66.38,489.46500000000003,146.615,9.5275,9.477500000000001,1.4975,340.6725,370.78499999999997,368.6175,368.28,354.44500000000005,350.7875,364.8,83.25999999999999,360.3275,410.0,349.7925,364.8875,925.5725,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.91
2024-06-11 12:00:00,64.675,485.1933333333333,146.83,9.385,8.924999999999999,1.58,350.79833333333335,366.95166666666665,360.07166666666666,360.4766666666667,345.24499999999995,349.8283333333333,329.0933333333333,231.38,359.9916666666666,410.0,334.43666666666667,362.3633333333333,1163.0649999999998,64.675,485.27,146.14,9.39,8.985,1.58,350.42,367.45500000000004,361.28,361.925,348.655,349.6,337.835,245.615,360.07,410.0,337.62,363.92499999999995,1173.8600000000001,63.76,485.195,146.14,9.3125,8.7575,1.565,346.635,364.59000000000003,355.3675,357.615,338.3375,347.585,325.2675,199.935,357.71500000000003,410.0,327.2625,354.8175,1153.155,65.59,485.27,146.47,9.4225,9.055,1.5875000000000001,354.46750000000003,369.885,362.085,364.87,355.3125,351.7725,358.71999999999997,299.245,361.11249999999995,410.0,341.25,370.205,1182.655,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.77
2024-06-11 14:00:00,64.05,490.15333333333336,155.02333333333334,9.491666666666667,9.111666666666666,1.585,346.38166666666666,368.5683333333333,350.26,363.74,347.43666666666667,349.52500000000003,328.93666666666667,100.38166666666666,359.02666666666664,397.46166666666664,349.47166666666664,271.17833333333334,1055.8483333333334,64.05,491.32000000000005,155.31,9.495000000000001,9.114999999999998,1.59,345.79499999999996,369.70500000000004,350.995,362.215,347.265,349.495,338.14,106.945,358.875,409.73,349.555,316.23,1040.33,63.76,487.7975,155.31,9.475000000000001,9.094999999999999,1.5575,340.14,369.27,346.175,361.56,345.0275,349.2375,302.7575,47.0125,358.035,405.77,348.31,196.755,1023.5074999999999,64.34,493.0575,155.31,9.5,9.135,1.6075000000000002,352.755,370.935,356.6625,365.69,350.3875,349.7,342.0225,131.5825,359.2875,410.0,350.71000000000004,352.935,1073.855,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.2
2024-06-11 16:00:00,64.885,493.16499999999996,149.30499999999998,9.561666666666666,9.165000000000001,1.6133333333333333,341.38166666666666,365.435,356.0116666666667,357.75500000000005,350.06666666666666,349.805,321.42333333333335,102.43833333333333,360.2616666666667,363.3766666666667,345.19,215.02666666666667,1044.55,64.885,493.19,151.115,9.555,9.16,1.61,337.405,369.84000000000003,361.29499999999996,362.39,350.53499999999997,350.025,325.83500000000004,65.145,360.955,379.21000000000004,348.595,229.655,1081.475,64.34,493.19,145.3125,9.53,9.14,1.6025,332.945,368.34,355.0,360.52,349.21750000000003,349.2125,299.78499999999997,54.575,357.275,332.3775,340.345,214.5875,1060.8274999999999,65.43,493.19,154.1275,9.5875,9.18,1.625,348.21750000000003,370.245,368.0775,363.7875,352.1075,350.395,348.4575,103.5775,362.19,395.7875,349.2925,234.9125,1115.135,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.52
2024-06-11 18:00:00,64.68,492.2616666666667,139.745,9.458333333333334,9.036666666666667,1.5166666666666666,370.185,361.6266666666667,307.51666666666665,341.3733333333333,350.15000000000003,349.93,349.705,164.19,357.41,268.88,333.84166666666664,249.0566666666667,682.6166666666667,64.68,492.17,139.68,9.455,9.015,1.565,369.56,365.195,296.77,345.205,348.41499999999996,349.865,346.56,172.26999999999998,358.83,267.39,344.96500000000003,256.05,710.8,63.93,492.17,139.68,9.42,9.0025,1.4275,369.27250000000004,356.5125,269.9775,332.62,345.745,349.2975,342.4075,111.57749999999999,358.18,261.125,325.52250000000004,224.9275,699.2075,65.43,492.23,139.7175,9.467500000000001,9.05,1.59,370.365,368.65,337.2725,358.85499999999996,359.9275,351.10749999999996,349.7525,221.225,360.4925,276.8275,349.0475,271.625,713.31,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.53
2024-06-11 20:00:00,64.115,492.17,140.475,9.478333333333333,9.086666666666666,1.6050000000000002,370.3233333333333,336.315,291.045,293.7916666666667,351.23333333333335,350.04333333333335,350.7133333333333,33.81,361.1016666666667,287.8283333333333,349.6566666666667,229.26,785.0799999999999,64.115,492.17,140.5,9.48,9.08,1.605,369.925,349.95500000000004,265.255,276.565,349.745,349.78,348.945,5.995,360.94,282.095,349.64,221.28,699.1500000000001,63.93,492.17,140.5,9.4575,9.0625,1.5925,369.68,315.1125,254.6925,261.90250000000003,347.05,349.5,346.65999999999997,0.0575,359.87,279.75,349.2275,217.3025,691.385,64.3,492.17,140.5,9.4875,9.112499999999999,1.61,370.4325,368.40250000000003,324.1475,329.605,351.6525,350.0975,350.555,26.28,362.67,290.935,349.82000000000005,245.68,853.2774999999999,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.71
2024-06-11 22:00:00,64.26,492.17,140.54,9.521666666666667,9.148333333333333,1.6283333333333332,369.555,254.495,268.60166666666663,296.34499999999997,342.6466666666667,344.9883333333333,345.16333333333336,38.428333333333335,333.17833333333334,339.99833333333333,347.22499999999997,219.73000000000002,654.365,64.25999999999999,492.17,140.5,9.524999999999999,9.15,1.63,370.335,247.715,257.24,301.155,348.3,349.53999999999996,343.475,15.975,351.82,341.975,347.195,198.1,606.51,64.22,492.17,140.5,9.5125,9.1425,1.63,369.20500000000004,238.895,256.435,279.6625,339.6025,345.68,332.4525,0.10250000000000001,331.83,329.9375,344.4225,193.465,597.0525,64.3,492.17,140.5,9.545,9.1575,1.63,370.58,251.8625,266.72249999999997,330.78499999999997,351.65,349.85249999999996,357.2275,70.42,358.3475,350.2025,350.2375,220.42,624.285,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.58
2024-06-12 00:00:00,63.96,492.94666666666666,141.635,9.491666666666667,9.135,1.6316666666666666,369.9783333333333,230.42999999999998,264.0516666666667,242.97833333333332,350.0733333333333,348.9583333333333,169.81833333333336,1.125,359.8016666666667,352.045,307.0883333333333,207.79833333333332,613.1983333333333,63.96,493.095,141.73000000000002,9.49,9.13,1.63,369.90999999999997,230.445,265.28999999999996,244.83499999999998,350.36,349.11,156.19,1.125,359.73,357.71000000000004,347.81,204.31,616.835,63.7,492.45,141.66,9.49,9.13,1.63,369.31,228.7475,258.40000000000003,235.8325,348.0775,348.1925,130.675,0.845,359.08500000000004,341.995,248.7025,201.7,601.1724999999999,64.22,493.4625,141.7475,9.504999999999999,9.145,1.63,370.6075,231.37,266.09749999999997,246.7125,352.125,350.03499999999997,210.73000000000002,1.405,360.41999999999996,361.47,348.99,214.6675,634.7925,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.89
